"ProcesoID","CrewID","ShiftID","CurrentGuage","CurrentWidth","CoilLength","NetWeight","LineYield","AccumulatedYield","ProcessingSequence","LineEntryWeight","ZMillInitialThickness"
"16520458","16","37","0.1772","43.2235","1519.8","40510","0.99","0.985","60","40917","0.1772"
"16520459","16","37","0.1772","43.2235","1949.3","51957","0.994","0.992","63","52271","0.1772"
"16520503","16","37","0.141","45.1525","2380.9","52750","0.996","0.957","66","52940","0.141"
"16520504","16","37","0.1181","36.8489","2892.1","43800","0.989","0.986","69","44268","0.1181"
"16520505","16","37","0.1181","36.8489","2898.7","43900","0.989","0.987","72","44379","0.1181"
"16520528","16","37","0.1181","36.6489","2481.6","37380","0.989","0.987","75","37809","0.1181"
"16520550","16","37","0.1181","37","2226.6","33860","0.994","0.934","78","34080","0.1181"
"16520551","16","37","0.1181","36.8489","2895.4","43850","0.99","0.986","81","44312","0.1181"
"16520577","16","37","0.1181","36.5702","2824.6","42453","0.994","0.948","84","42710","0.1181"
"16520578","16","37","0.1181","36.6489","2922.5","44020","0.989","0.987","87","44489","0.1181"
"16520615","16","37","0.1181","36.5702","2861.6","43010","0.996","0.961","90","43190","0.1181"
"16520626","16","37","0.1181","36.6489","2855.4","43010","0.969","0.965","93","44379","0.1181"
"16520638","16","37","0.1181","36.6489","2918.5","43960","0.989","0.987","96","44467","0.1181"
"16520652","16","37","0.1181","36.6489","2916.5","43930","0.989","0.986","99","44401","0.1181"
"16520667","16","37","0.1378","37","1904.9","33800","0.988","0.917","102","34215","0.1378"
"16520692","16","37","0.1378","49.2","2490","58750","0.991","0.988","105","59260","0.1378"
"16520693","16","37","0.1575","49.2","2179.7","58780","0.99","0.986","108","59392","0.1575"
"16520706","16","37","0.1575","49.2","2180.1","58790","0.991","0.989","111","59326","0.1575"
"16520732","16","37","0.1575","49.2","2189.2","59035","0.994","0.992","114","59392","0.1575"
"16520786","16","37","0.1575","49.2","2174.9","58650","0.991","0.987","123","59194","0.1575"
"16520787","16","37","0.1575","49.2","2184.5","58910","0.99","0.985","126","59502","0.1575"
"16520847","16","37","0.1575","49.2","2180.4","58800","0.991","0.988","129","59348","0.1575"
"16520848","16","37","0.1575","49.2","2181.5","58830","0.99","0.987","132","59414","0.1575"
"16520849","16","37","0.1575","49.2","2175.6","58670","0.992","0.988","135","59171","0.1575"
"16520850","16","37","0.1575","49.2","2189.7","59050","0.991","0.987","138","59568","0.1575"
"16520880","16","37","0.1575","49.2","1747.9","47136","0.994","0.989","141","47421","0.1575"
"16520881","16","37","0.1575","49.2","2174.9","58650","0.99","0.986","144","59238","0.1575"
"16520899","16","37","0.1575","49.2","2174.5","58640","0.991","0.986","147","59149","0.1575"
"16520900","16","37","0.1575","49.2","1083.2","29210","0.994","0.986","150","29387","0.1575"
"16520926","14","38","0.1575","49.2075","2192.1","59123","0.994","0.991","3","59480","0.1575"
"16520927","14","38","0.1575","49.2","2186","58948","0.994","0.99","6","59304","0.1575"
"16520928","14","38","0.1575","49.2","2182.7","58860","0.994","0.99","9","59216","0.1575"
"16520941","14","38","0.1575","49.2","2117.4","57100","0.99","0.959","15","57694","0.1575"
"16520973","14","38","0.1575","49.2075","2186.8","58980","0.989","0.987","21","59612","0.1575"
"16520974","14","38","0.1575","49.2","2186.4","58960","0.992","0.988","24","59458","0.1575"
"16520975","14","38","0.1575","49.2","1838.2","49570","0.991","0.987","27","50000","0.1575"
"16521050","14","38","0.1575","49.1","2048.9","55140","0.991","0.959","33","55644","0.1575"
"16521051","14","38","0.1575","49.2","2162.6","58320","0.985","0.981","45","59238","0.1575"
"16521089","14","38","0.1575","61.2543","2147.9","72860","0.975","0.97","48","74758","0.1575"
"16521110","14","38","0.1575","61.2","2191.1","73500","0.988","0.987","51","74361","0.1575"
"16521162","14","38","0.1575","61.333","2142.8","72780","0.986","0.967","54","73788","0.1575"
"16521292","14","38","0.1575","61.1755","2190.8","73460","0.991","0.987","57","74097","0.1575"
"16521293","14","38","0.1575","61.2543","2187.4","73440","0.991","0.989","60","74119","0.1575"
"16521294","14","38","0.1575","61.2543","2181.1","73230","0.992","0.988","63","73832","0.1575"
"16521412","14","38","0.1575","61.1362","2188.9","73350","0.991","0.986","66","74008","0.1575"
"16521464","14","38","0.2165","61.2936","1535.4","71640","0.987","0.952","72","72553","0.2165"
"16521465","14","38","0.2165","61.333","1572.4","73410","0.994","0.975","75","73854","0.2165"
"16521539","14","38","0.2165","61.333","1578.4","72940","0.985","0.981","78","74075","0.2165"
"16521599","14","38","0.2165","61.333","1593.1","73620","0.992","0.99","81","74207","0.2165"
"16521600","14","38","0.2165","61.2543","1584.2","73870","0.988","0.982","87","74802","0.2165"
"16523451","14","38","0.244","49.2","1411","58950","1","0.987","90","58950","0.244"
"16521646","14","38","0.25","61.2936","1346.2","72530","0.989","0.967","93","73325","0.25"
"16521712","14","38","0.25","61.2543","1374.3","74000","0.989","0.983","96","74824","0.25"
"16521713","14","38","0.25","61.2936","1335","71930","0.987","0.959","99","72906","0.25"
"16521782","14","38","0.244","61.2543","802.3","41730","0.991","0.989","102","42108","0.244"
"16521783","14","38","0.25","61.2936","1337.8","72080","0.988","0.961","105","72972","0.25"
"16521784","14","38","0.25","61.2543","1252.1","67420","0.991","0.985","108","68012","0.25"
"16521886","14","38","0.25","61.2936","1353.2","72910","0.988","0.969","111","73788","0.25"
"16521900","14","38","0.247","61.0968","1332.5","69980","0.989","0.933","114","70724","0.247"
"16522011","14","38","0.25","61.2936","835.2","45000","0.987","0.98","117","45591","0.25"
"16522012","14","38","0.3118","49.2","1098.6","58650","0.989","0.985","120","59282","0.3118"
"16522062","14","38","0.3118","49.2","1104.6","58970","0.994","0.99","123","59348","0.3118"
"16522063","14","38","0.3118","43.3416","1090.5","51110","0.985","0.98","126","51874","0.3118"
"16522088","14","38","0.3118","43.4203","1093.4","51340","0.989","0.985","129","51918","0.3118"
"16522089","14","38","0.3118","43.4203","1091.5","51250","0.987","0.983","132","51918","0.3118"
"16522090","14","38","0.3118","43.3416","1094.3","51290","0.989","0.984","138","51874","0.3118"
"16522146","14","38","0.3118","43.3416","1094.3","51290","0.987","0.98","141","51984","0.3118"
"16522335","14","38","0.3118","43.3416","1098","51460","0.988","0.985","144","52073","0.3118"
"16522336","14","38","0.3118","43.4597","1097.1","51560","0.988","0.984","147","52161","0.3118"
"16522337","14","38","0.244","43.4597","1398.2","51420","0.987","0.983","150","52095","0.244"
"16522427","14","38","0.184","43.4203","1846.1","51150","0.986","0.984","153","51896","0.184"
"16522428","14","38","0.184","43.4203","1864.1","51650","0.994","0.993","156","51962","0.184"
"16522469","14","38","0.184","43.3022","1863","51480","0.987","0.984","159","52139","0.184"
"16522510","14","38","0.184","43.1841","1756.4","48400","0.986","0.922","162","49096","0.184"
"16522511","14","38","0.184","43.2629","1865.4","51500","0.988","0.985","165","52117","0.184"
"16522547","14","38","0.184","43.381","1859.6","51480","0.988","0.984","168","52095","0.184"
"16522548","14","38","0.1811","43.4203","1877.8","51210","0.986","0.982","171","51940","0.1811"
"16522568","14","38","0.1575","38.2631","2150.5","44480","0.984","0.979","174","45216","0.1575"
"16522569","14","38","0.1378","39.4441","2439.6","45510","0.987","0.981","177","46120","0.1378"
"16522707","14","38","0.1378","40.6252","2451.4","47100","0.986","0.983","180","47774","0.1378"
"16522739","14","38","0.1378","43.3416","2459.3","50410","0.984","0.98","183","51213","0.1378"
"16522740","14","38","0.1378","38.4599","2486.1","45220","0.986","0.984","186","45856","0.1378"
"16522762","14","38","0.1378","36.9277","2470.7","43150","0.98","0.978","189","44026","0.1378"
"16522784","14","38","0.1378","38.2631","2504.4","45320","0.987","0.984","192","45922","0.1378"
"16522813","14","38","0.1378","36.9277","2482.2","43350","0.987","0.983","195","43938","0.1378"
"16522814","14","38","0.1378","37.1214","2472.6","43410","0.987","0.982","198","44004","0.1378"
"16522815","14","38","0.1378","36.9277","2413.5","42150","0.986","0.98","201","42747","0.1378"
"16522931","14","38","0.1378","42.0031","2454.6","48760","0.986","0.981","204","49449","0.1378"
"16522939","13","37","0.1378","61.4511","2487","72280","0.98","0.973","3","73722","0.1378"
"16522949","13","37","0.135","61.4905","2510.7","72280","0.978","0.972","6","73920","0.135"
"16522950","13","37","0.135","61.4905","2531.2","72870","0.985","0.98","9","73964","0.135"
"16522979","13","37","0.1575","61.4905","2184.2","72600","0.987","0.981","12","73545","0.1575"
"16522997","13","37","0.1575","61.4905","2185.7","72650","0.987","0.981","15","73634","0.1575"
"16523081","13","37","0.1575","61.4905","2187.8","72720","0.987","0.982","18","73678","0.1575"
"16523082","13","37","0.1575","61.4117","1775.5","58940","0.985","0.945","21","59833","0.1575"
"16523083","13","37","0.1575","61.4905","2191.1","72830","0.987","0.982","24","73766","0.1575"
"16523103","13","37","0.1575","61.4511","2188","72680","0.986","0.981","27","73744","0.1575"
"16523138","13","37","0.1575","61.4905","2184.8","72620","0.987","0.983","30","73612","0.1575"
"16523170","13","37","0.1575","61.4905","2186","72660","0.988","0.981","33","73568","0.1575"
"16523171","13","37","0.178","61.4905","1909.1","72470","0.982","0.977","39","73810","0.178"
"16523232","13","37","0.1811","61.4905","1873.6","72360","0.983","0.976","51","73634","0.1811"
"16523275","13","37","0.2496","61.4905","1382.6","72830","0.987","0.981","54","73766","0.2496"
"16523291","13","37","0.3118","61.4905","1090.6","72520","0.986","0.98","57","73568","0.3118"
"16523306","13","37","0.3118","61.4905","1090","72480","0.984","0.98","63","73656","0.3118"
"16523320","13","37","0.375","61.2936","898.3","72600","0.988","0.967","66","73457","0.375"
"16523333","13","37","0.375","61.333","911.9","73750","0.989","0.983","69","74604","0.375"
"16523341","13","37","0.496","61.2","699","73850","0.992","0.989","72","74449","0.496"
"16523361","13","37","0.375","61.2936","894.6","72300","0.986","0.961","75","73303","0.375"
"16523362","13","37","0.445","61.2543","598","57320","0.99","0.945","78","57915","0.445"
"16523423","13","37","0.375","61.2936","885.9","71600","0.988","0.953","81","72443","0.375"
"16523424","13","37","0.375","61.2936","900.6","72790","0.99","0.969","84","73501","0.375"
"16523425","13","37","0.34","61.0574","994.6","71860","0.991","0.964","87","72509","0.34"
"16523452","13","37","0.34","53.3806","1011.4","63880","0.991","0.986","90","64438","0.34"
"16523453","13","37","0.34","53.3806","1013.6","64020","0.991","0.989","93","64617","0.34"
"16523482","13","37","0.3118","61.2936","1081.1","72650","0.989","0.966","96","73457","0.3118"
"16523483","13","37","0.3118","61.2","1108.9","73640","0.991","0.987","99","74339","0.3118"
"16523484","13","37","0.3118","61.1","1055.3","69970","0.99","0.958","102","70655","0.3118"
"16523485","13","37","0.3118","61.2543","1102.8","73300","0.99","0.985","105","74008","0.3118"
"16523530","13","37","0.2653","61.2543","1264.8","72270","0.988","0.959","108","73127","0.2653"
"16523531","13","37","0.247","61.2","988.1","51980","0.989","0.987","111","52558","0.247"
"16523532","13","37","0.244","61.4117","1415.2","73800","0.991","0.987","114","74493","0.244"
"16523611","13","37","0.244","61.2","1416.3","73600","0.991","0.986","117","74273","0.244"
"16523626","13","37","0.244","61.2","1417","73640","0.991","0.986","120","74339","0.244"
"16523627","13","37","0.244","61.2543","1122.2","58370","0.99","0.989","123","58951","0.244"
"16523646","13","37","0.218","61.2","1589.1","73780","0.991","0.988","126","74427","0.218"
"16523668","13","37","0.2165","61.4543","1582.2","73260","0.992","0.99","129","73876","0.2165"
"16523685","13","37","0.2165","61.333","1592.3","73580","0.994","0.99","132","74053","0.2165"
"16523686","13","37","0.2165","61.2543","1229","56720","0.988","0.946","135","57386","0.2165"
"16523697","13","37","0.2165","61.1","891.9","41060","0.988","0.952","138","41557","0.2165"
"16523736","13","37","0.183","61.2","1891.7","73730","0.99","0.987","141","74449","0.183"
"16523737","13","37","0.1575","61.2543","2188","73460","0.99","0.985","144","74207","0.1575"
"16523738","13","37","0.1575","61.1","2201.6","73730","0.995","0.991","147","74119","0.1575"
"16523865","13","37","0.1575","61.1","2199.2","73650","0.99","0.989","150","74361","0.1575"
"16523892","13","37","0.1575","61.2","2197.7","73720","0.989","0.985","153","74513","0.1575"
"16523893","13","37","0.1575","61.2","2205.7","73990","0.99","0.989","156","74736","0.1575"
"16523963","13","37","0.1575","61.2","2201","73830","0.991","0.987","159","74491","0.1575"
"16523964","13","37","0.1575","61.2","2203.6","73920","0.99","0.988","162","74648","0.1575"
"16523988","13","37","0.1575","61.1362","2045.1","68530","0.947","0.92","165","72399","0.1575"
"16523989","13","37","0.1575","61.4543","2173.1","73200","0.991","0.987","168","73898","0.1575"
"16524018","13","37","0.1575","61.0574","2098.8","70240","0.945","0.942","174","74295","0.1575"
"16524019","13","37","0.1575","61.3511","2100.7","70640","0.987","0.902","177","71561","0.1575"
"16524033","13","37","0.1378","61.2543","2186.2","64220","0.988","0.954","180","64992","0.1378"
"16524034","13","37","0.1575","49.2","2182.7","58860","0.994","0.99","183","59216","0.1575"
"16525529","14","38","0.1575","49.2075","2194.6","59190","0.991","0.988","18","59745","0.1575"
"16525530","14","38","0.1575","49.1681","2191.1","59050","0.991","0.986","21","59590","0.1575"
"16525543","13","37","0.1575","49.6012","1068.1","29040","0.987","0.931","3","29431","0.1575"
"16525572","13","37","0.1575","40.1921","2155.2","47970","0.99","0.988","6","48435","0.1575"
"16525573","13","37","0.154","41.2551","2245","50150","0.991","0.987","9","50596","0.154"
"16525574","13","37","0.154","41.2551","2242.7","50100","0.989","0.987","12","50640","0.154"
"16525614","13","37","0.124","43.1841","2731.1","51420","0.988","0.986","15","52029","0.124"
"16525615","13","37","0.112","41.6881","3042","49940","0.986","0.985","21","50662","0.112"
"16525654","13","37","0.102","53.3806","3202.4","60680","0.983","0.932","24","61751","0.102"
"16525655","13","37","0.112","43.1841","3067.8","52170","0.988","0.987","27","52800","0.112"
"16525684","13","37","0.1378","36.9277","1698","30070","0.988","0.806","30","30446","0.1378"
"16525685","13","37","0.1575","49.2469","2111.7","57000","0.988","0.946","33","57716","0.1575"
"16525709","13","37","0.1575","49.1681","2203","59370","0.993","0.99","36","59767","0.1575"
"16525726","13","37","0.1575","49.1681","2202.6","59360","0.991","0.989","42","59899","0.1575"
"16525739","13","37","0.1575","49.1681","2134.3","57520","0.991","0.958","45","58047","0.1575"
"16525753","13","37","0.169","43.1841","2042.8","52420","0.99","0.99","48","52932","0.169"
"16525778","13","37","0.169","41.2551","2046.1","50160","0.991","0.987","51","50596","0.169"
"16525779","13","37","0.183","49.1681","1889","59150","0.991","0.987","54","59679","0.183"
"16525809","13","37","0.183","49.1681","1891.9","59240","0.991","0.988","57","59767","0.183"
"16525810","13","37","0.1875","49.1681","1849","59320","0.991","0.988","60","59833","0.1875"
"16525827","13","37","0.2165","49.1681","1598.6","59220","0.992","0.989","63","59723","0.2165"
"16525828","13","37","0.2165","49.1681","1597.2","59170","0.99","0.986","66","59745","0.2165"
"16525844","13","37","0.2165","49.1681","1601.8","59340","0.991","0.989","69","59855","0.2165"
"16525845","13","37","0.2165","49.1681","1602.1","59350","0.992","0.989","72","59855","0.2165"
"16525870","13","37","0.244","61.4117","1410.4","73550","0.991","0.984","75","74251","0.244"
"16525871","13","37","0.3118","49.1681","1102.8","58840","0.989","0.982","78","59480","0.3118"
"16525884","13","37","0.3118","49.2075","1110.6","59300","0.993","0.99","81","59701","0.3118"
"16525905","13","37","0.3118","49.1681","1111.3","59290","0.991","0.988","84","59855","0.3118"
"16525906","13","37","0.33","36.5308","1053.1","44180","0.993","0.991","87","44511","0.33"
"16525907","13","37","0.33","36.7702","1044.3","44100","0.989","0.986","90","44599","0.33"
"16525927","13","37","0.3748","36.7702","925.2","44375","0.994","0.993","93","44643","0.3748"
"16525928","13","37","0.45","36.5734","717","41070","0.988","0.922","96","41557","0.45"
"16525955","13","37","0.3748","36.7702","923.6","44300","0.993","0.991","99","44599","0.3748"
"16525981","13","37","0.375","49.1681","919.5","59000","0.988","0.984","102","59745","0.375"
"16525982","13","37","0.375","61.2","926.4","73990","0.991","0.989","105","74626","0.375"
"16525983","13","37","0.375","61.2","926.4","73990","0.992","0.99","108","74582","0.375"
"16525984","13","37","0.375","61.2","924.1","73810","0.99","0.988","111","74560","0.375"
"16525985","13","37","0.37","61.2543","933.5","73630","0.992","0.987","114","74229","0.37"
"16526053","13","37","0.3118","61.2","1096.5","72820","0.999","0.977","123","72884","0.3118"
"16526095","13","37","0.3118","61.3724","1108.5","73820","0.992","0.992","126","74405","0.3118"
"16526096","13","37","0.3118","61.4117","1105.5","73670","0.99","0.986","129","74405","0.3118"
"16526195","13","37","0.3118","61.4117","1101.8","73420","0.985","0.98","132","74513","0.3118"
"16526196","13","37","0.2555","61.0181","1306.4","70880","0.988","0.951","135","71760","0.2555"
"16526211","13","37","0.247","61.2","1294.1","68078","1","0.999","138","68078","0.247"
"16526224","13","37","0.244","61.2543","1422.8","74002","0.994","0.992","144","74449","0.244"
"16526231","13","37","0.247","61.2","1400","73650","0.993","0.987","147","74185","0.247"
"16526239","13","37","0.244","61.2","1418.6","73720","0.991","0.987","150","74383","0.244"
"16526254","13","37","0.2165","61.3724","1596","73800","0.992","0.988","153","74383","0.2165"
"16526255","13","37","0.2165","61.4117","1595.2","73810","0.992","0.986","156","74383","0.2165"
"16526256","13","37","0.2165","61.4117","1597.4","73910","0.992","0.988","159","74515","0.2165"
"16526293","13","37","0.2165","61.2543","1595.6","73640","0.991","0.986","162","74273","0.2165"
"16526294","13","37","0.2165","61.1","1202.1","55340","0.989","0.97","165","55953","0.2165"
"16526295","13","37","0.2165","61.4117","1591.5","73640","0.991","0.986","168","74339","0.2165"
"16526314","13","37","0.1575","61.1","2163.4","72450","0.99","0.977","171","73149","0.1575"
"16526326","13","37","0.1575","61.1","2151.7","72060","0.987","0.967","174","73036","0.1575"
"16526327","13","37","0.1575","61.2","2198.6","73750","0.991","0.99","180","74427","0.1575"
"16526339","14","38","0.1575","61.4117","1924.4","64776","0.994","0.989","3","65168","0.1575"
"16526359","14","38","0.1575","61.4117","2190.4","73730","0.991","0.985","6","74427","0.1575"
"16526360","14","38","0.1575","61.4117","2191.3","73760","0.991","0.985","9","74405","0.1575"
"16526361","14","38","0.1575","61.4117","2186.5","73600","0.99","0.984","12","74361","0.1575"
"16526390","14","38","0.1575","61.3724","2194.2","73810","0.991","0.986","15","74469","0.1575"
"16526391","14","38","0.1575","61.3724","2185.6","73520","0.991","0.985","18","74185","0.1575"
"16526408","14","38","0.1575","61.3724","2183.5","73450","0.991","0.984","24","74097","0.1575"
"16526409","14","38","0.1575","61.4117","1958.4","65920","0.988","0.953","27","66689","0.1575"
"16526415","14","38","0.1575","61.3724","2072.3","69710","0.988","0.911","30","70569","0.1575"
"16526450","14","38","0.1575","61.2543","2192.5","73610","0.99","0.985","42","74317","0.1575"
"16526459","14","38","0.1575","61.1","2166.9","72570","0.987","0.971","45","73543","0.1575"
"16526460","14","38","0.1575","61.1","2159.2","72310","0.988","0.971","51","73171","0.1575"
"16526467","14","38","0.1575","61.2","2155.3","72300","0.989","0.964","54","73080","0.1575"
"16526474","14","38","0.1575","61.1","2161","72370","0.99","0.97","57","73105","0.1575"
"16526485","14","38","0.1575","61.1","2167.5","72590","0.989","0.973","60","73413","0.1575"
"16526505","14","38","0.1575","49.2","2186","58950","0.991","0.989","63","59458","0.1575"
"16526506","14","38","0.1575","49.1681","2201.1","59320","0.992","0.988","66","59789","0.1575"
"16526507","14","38","0.1575","49.1681","2197.1","59210","0.991","0.989","69","59745","0.1575"
"16526518","14","38","0.1575","49.1681","2193.7","59120","0.992","0.988","72","59612","0.1575"
"16526524","14","38","0.1575","49.1681","2195.2","59160","0.991","0.987","75","59701","0.1575"
"16526525","14","38","0.1378","49.2075","2491.4","59400","0.99","0.984","78","60009","0.1378"
"16526539","14","38","0.1378","49.1681","2501","58970","0.991","0.986","81","59480","0.1378"
"16526552","14","38","0.1575","49.1681","2193.3","59110","0.992","0.987","84","59612","0.1575"
"16526600","14","38","0.1575","49.1681","2155.1","58080","0.988","0.972","87","58775","0.1575"
"16526601","14","38","0.1575","49.1681","2154.8","58070","0.988","0.972","90","58753","0.1575"
"16526602","14","38","0.1575","49.1681","2148.1","57890","0.991","0.97","93","58444","0.1575"
"16526627","14","38","0.1575","49.1681","2150.3","57950","0.989","0.972","96","58576","0.1575"
"16526628","14","38","0.1575","49.0107","2199.6","59090","0.991","0.989","99","59656","0.1575"
"16526642","14","38","0.1575","49.0107","2153.1","57840","0.989","0.968","102","58466","0.1575"
"16526721","14","38","0.1575","49.0107","2161.3","58060","0.989","0.969","105","58708","0.1575"
"16526733","14","38","0.1575","49.2075","2120.3","57780","0.989","0.956","108","58422","0.1575"
"16526744","14","38","0.1772","49.1681","1945.2","58980","0.992","0.986","111","59458","0.1772"
"16526745","14","38","0.2165","49.1681","1593.2","59020","0.992","0.987","114","59502","0.2165"
"16526753","14","38","0.2165","49.1681","1595.9","59120","0.992","0.989","117","59612","0.2165"
"16526760","14","38","0.2165","49.1681","1562.9","57900","0.991","0.971","120","58400","0.2165"
"16526761","14","38","0.2165","49.1681","1543.8","57190","0.987","0.957","123","57915","0.2165"
"16526771","14","38","0.2165","49.1681","1545.1","57240","0.989","0.957","126","57893","0.2165"
"16526780","14","38","0.2165","49.0107","1549","57200","0.989","0.956","129","57827","0.2165"
"16526785","14","38","0.247","49.0894","1402.5","59180","0.992","0.989","135","59679","0.247"
"16526792","14","38","0.247","49.0894","1378.8","58180","0.989","0.972","138","58819","0.247"
"16526793","14","38","0.247","49.0894","853.6","36020","0.989","0.981","141","36420","0.247"
"16526819","14","38","0.25","49.2075","1192.2","51570","0.992","0.992","144","51984","0.25"
"16526820","14","38","0.25","49.2075","1126.6","48730","0.989","0.935","147","49273","0.25"
"16526841","14","38","0.3118","49.1681","1072.5","57220","0.991","0.959","150","57716","0.3118"
"16526842","14","38","0.3118","49.1681","1102.8","58840","0.993","0.988","153","59282","0.3118"
"16526852","14","38","0.3118","49.1681","1069.3","57050","0.99","0.954","156","57606","0.3118"
"16526858","14","38","0.375","49.1681","920.6","59070","0.991","0.99","159","59612","0.375"
"16526859","14","38","0.3118","49.2075","1106.4","59690","0.991","0.988","162","60252","0.3118"
"16526872","14","38","0.3118","49.2075","1104.2","59570","0.99","0.986","165","60164","0.3118"
"16526883","14","38","0.3118","49.2075","1108.1","59780","0.993","0.989","168","60230","0.3118"
"16526884","14","38","0.3118","49.0107","1076.3","57238","0.994","0.958","171","57584","0.3118"
"16526888","14","38","0.3118","49.0107","1114.7","59280","0.993","0.99","174","59701","0.3118"
"16526904","14","38","0.244","49.1681","1373.9","57360","0.99","0.961","177","57937","0.244"
"16526905","14","38","0.244","49.2075","1413.2","59050","0.991","0.987","180","59568","0.244"
"16526906","14","38","0.244","49.2075","1408.7","59470","0.99","0.985","183","60053","0.244"
"16526907","14","38","0.2165","49.4043","1561.9","58140","0.99","0.973","186","58753","0.2165"
"16526928","14","38","0.2165","49.2075","1569.8","58200","0.991","0.973","189","58753","0.2165"
"16526981","14","38","0.2165","49.2075","1566.3","58070","0.988","0.971","192","58753","0.2165"
"16526995","14","38","0.2165","49.2075","1597","59210","0.992","0.989","195","59701","0.2165"
"16526996","14","38","0.2165","49.2075","1590","59560","0.989","0.984","198","60252","0.2165"
"16526997","14","38","0.1772","49.1681","1884.5","57140","0.987","0.955","201","57913","0.1772"
"16527009","14","38","0.1575","49.2075","2180.2","59410","0.99","0.985","207","60031","0.1575"
"16527010","14","38","0.1575","49.2075","2182.7","59480","0.989","0.985","210","60119","0.1575"
"16527018","13","37","0.1575","49.2075","2181.6","59450","0.989","0.987","3","60097","0.1575"
"16527019","13","37","0.1575","49.2075","2182","59460","0.991","0.988","6","60009","0.1575"
"16527025","13","37","0.1378","49.2075","2485.6","59260","0.99","0.986","9","59877","0.1378"
"16527045","13","37","0.1378","49.2075","2488.5","59330","0.989","0.984","12","59965","0.1378"
"16527046","13","37","0.1378","49.2075","2484.7","59240","0.989","0.983","15","59899","0.1378"
"16527047","13","37","0.1378","49.2075","2484.7","59240","0.988","0.984","18","59965","0.1378"
"16527071","13","37","0.1378","49.2075","2488.5","59330","0.984","0.981","21","60296","0.1378"
"16527072","13","37","0.1378","49.2075","2486.8","59290","0.988","0.982","24","59987","0.1378"
"16527107","13","37","0.1378","49.2075","2491.8","59410","0.99","0.984","27","60009","0.1378"
"16527108","13","37","0.1378","49.2075","2486.8","59290","0.989","0.983","30","59965","0.1378"
"16527133","13","37","0.1378","49.2075","2473","58960","0.986","0.981","33","59767","0.1378"
"16527146","13","37","0.1378","49.2075","2491","59390","0.99","0.985","36","59987","0.1378"
"16527147","13","37","0.1378","49.2075","2498.6","59570","0.989","0.987","39","60230","0.1378"
"16527157","13","37","0.1378","49.2075","2488.5","59330","0.989","0.984","45","60009","0.1378"
"16527171","13","37","0.143","49.2075","2398.8","59350","0.99","0.984","48","59965","0.143"
"16527172","13","37","0.1575","49.2075","2187.5","59610","0.989","0.984","51","60252","0.1575"
"16527193","13","37","0.1673","49.2075","2057.6","59560","0.99","0.985","54","60164","0.1673"
"16527213","13","37","0.1875","49.2075","1833.5","59480","0.991","0.989","57","60009","0.1875"
"16527214","13","37","0.1875","49.2075","1836","59560","0.991","0.987","60","60119","0.1875"
"16527215","13","37","0.199","49.2075","1731","59600","0.99","0.988","63","60186","0.199"
"16527274","13","37","0.2165","49.2075","1586.3","59420","0.989","0.984","66","60075","0.2165"
"16527275","13","37","0.2165","49.2075","1593.5","59690","0.99","0.985","69","60274","0.2165"
"16527276","13","37","0.2165","49.2075","1586.6","59430","0.99","0.985","72","60031","0.2165"
"16527296","13","37","0.244","49.2075","1407.5","59420","0.991","0.985","75","59965","0.244"
"16527309","13","37","0.25","49.2075","1373.3","59400","0.99","0.983","78","60009","0.25"
"16527316","13","37","0.25","49.2075","839.4","36310","0.986","0.982","81","36817","0.25"
"16527338","13","37","0.3118","49.2075","1107.4","59740","0.989","0.986","87","60406","0.3118"
"16527339","13","37","0.3118","49.2075","1109","59830","0.992","0.988","90","60296","0.3118"
"16527340","13","37","0.244","49.2075","1414.6","59720","0.99","0.986","93","60340","0.244"
"16527364","13","37","0.2165","49.2075","1589.2","59530","0.991","0.986","96","60053","0.2165"
"16527365","13","37","0.244","49.2075","1407.7","59430","0.991","0.986","99","59987","0.244"
"16527366","13","37","0.244","49.2075","1409.4","59500","0.991","0.986","102","60031","0.244"
"16527383","13","37","0.244","49.2075","1408.4","59460","0.99","0.986","105","60053","0.244"
"16527397","13","37","0.218","43.1841","1497.8","49580","0.99","0.935","108","50089","0.218"
"16527398","13","37","0.2165","49.2075","1591.4","59610","0.99","0.987","111","60186","0.2165"
"16527399","13","37","0.2165","49.2075","1587.1","59450","0.991","0.986","114","60009","0.2165"
"16527439","13","37","0.2165","49.2075","1586.8","59440","0.99","0.985","117","60053","0.2165"
"16527440","13","37","0.2165","61.4511","1590.9","73660","0.992","0.986","120","74273","0.2165"
"16527480","13","37","0.2165","61.4511","1589.4","73590","0.99","0.986","123","74361","0.2165"
"16527490","13","37","0.244","61.4511","1412.6","73710","0.99","0.982","126","74427","0.244"
"16527499","13","37","0.244","61.4511","1418.1","74000","0.991","0.99","129","74692","0.244"
"16527508","13","37","0.2646","61.2543","1301.3","74156","0.994","0.988","132","74604","0.2646"
"16527515","13","37","0.283","61.5299","1218.7","73850","0.99","0.986","141","74626","0.283"
"16527529","13","37","0.3118","61.4511","1109.6","73990","0.991","0.986","144","74692","0.3118"
"16527541","13","37","0.365","49.2075","755.5","47710","0.991","0.987","147","48126","0.365"
"16527549","13","37","0.3118","49.2075","1107.9","59770","0.992","0.986","150","60230","0.3118"
"16527558","13","37","0.244","61.5299","1410.8","73710","0.991","0.986","153","74361","0.244"
